date,congestion_index,traffic_volume,average_speed,is_outlier,year,month,day,dayofweek,is_weekend,is_holiday,season
2022-01-19,53.96479114264152,2711.006461155949,35.28639232418297,False,2022,1,19,2,0,0,cool
2022-01-20,55.200034008272254,2244.0835714914115,42.574847832016125,False,2022,1,20,3,0,0,cool
2022-01-21,65.55383914795507,2534.1769021624186,35.77011067383338,False,2022,1,21,4,0,0,cool
2022-01-22,53.409151443738786,2671.13883070555,40.148823974415954,False,2022,1,22,5,1,0,cool
2022-01-23,54.86212929601092,2652.4659251375833,36.6909336131264,False,2022,1,23,6,1,0,cool
2022-01-24,59.268151872097796,3159.053129557891,40.81880983189615,False,2022,1,24,0,0,0,cool
2022-01-25,59.69956569091309,2695.1180856972765,38.9864006956113,False,2022,1,25,1,0,0,cool
2022-01-26,60.262907453306205,2429.0217583967274,34.23074896682884,False,2022,1,26,2,0,0,cool
2022-01-27,57.675944527550016,2615.3759531043083,40.201284858248016,False,2022,1,27,3,0,0,cool
2022-01-28,48.92047814537607,2283.8158145775647,37.12694388484326,False,2022,1,28,4,0,0,cool
2022-01-29,62.954496062663345,2627.5002021753835,41.423041009449,False,2022,1,29,5,1,0,cool
2022-01-30,49.20602853650634,2481.5214536478416,38.699870959669326,False,2022,1,30,6,1,0,cool
2022-01-31,56.59988676471622,2835.6793382676638,39.79587311505406,False,2022,1,31,0,0,0,cool
2022-02-01,51.462776823558706,2547.116627290558,35.64806834596746,False,2022,2,1,1,0,0,cool
2022-02-02,55.05935998241803,2638.0483683024404,36.66141867926575,False,2022,2,2,2,0,0,cool
2022-02-03,57.16816518319359,2538.619025669405,36.95964181008245,False,2022,2,3,3,0,0,cool
2022-02-04,57.27380364016253,3017.7807972580013,40.80933749830322,False,2022,2,4,4,0,0,cool
2022-02-05,57.91760650571442,2609.9915288125576,43.172592198498656,False,2022,2,5,5,1,0,cool
2022-02-06,64.01582321490088,3044.929414784069,35.62376436309958,False,2022,2,6,6,1,0,cool
2022-02-07,58.35244020872116,2845.3734134581914,41.166260523494515,False,2022,2,7,0,0,0,cool
2022-02-08,54.99968430795543,2783.0273699993377,31.320768783593525,False,2022,2,8,1,0,0,cool
2022-02-09,61.17475885034355,2764.376319730557,34.138997641714774,False,2022,2,9,2,0,0,cool
2022-02-10,62.433648054973006,2773.3483279537445,34.734707218047426,False,2022,2,10,3,0,0,cool
2022-02-11,50.4783071067378,2312.955869603561,33.440737943723526,False,2022,2,11,4,0,0,cool
2022-02-12,59.73143653757873,2646.556406819732,32.632498370668344,False,2022,2,12,5,1,0,cool
2022-02-13,60.37639138379114,2875.1474244039637,38.50507198409907,False,2022,2,13,6,1,0,cool
2022-02-14,55.506765753716515,2700.0580614206733,36.504530767246024,False,2022,2,14,0,0,0,cool
2022-02-15,63.99510028937584,2432.459017323817,38.1634909345069,False,2022,2,15,1,0,0,cool
2022-02-16,56.48616244779648,2706.61232137328,38.97315194079426,False,2022,2,16,2,0,0,cool
2022-02-17,57.98205249699758,3061.446210140294,37.572998869984474,False,2022,2,17,3,0,0,cool
2022-02-18,56.604361755546215,2973.4699694159103,38.621843508093974,False,2022,2,18,4,0,0,cool
2022-02-19,57.66095332269294,2715.0909406703618,36.31039310006034,False,2022,2,19,5,1,0,cool
2022-02-20,52.21277283436335,2921.114303476798,32.82651405559806,False,2022,2,20,6,1,0,cool
2022-02-21,50.60270409773628,2660.787351247622,39.42754827231485,False,2022,2,21,0,0,0,cool
2022-02-22,65.88198188369263,2396.5093796616893,34.351527614343865,False,2022,2,22,1,0,0,cool
2022-02-23,53.77880414015512,2555.515128826492,33.17502024777189,False,2022,2,23,2,0,0,cool
2022-02-24,53.15842884279206,3056.0394714038475,35.3092281088705,False,2022,2,24,3,0,0,cool
2022-02-25,47.44781496500558,2691.644349624864,32.96399016902832,False,2022,2,25,4,0,0,cool
2022-02-26,55.11689752521057,2700.6743920347385,34.307883220602136,False,2022,2,26,5,1,0,cool
2022-02-27,51.79073508930729,2692.2178824353678,36.44843997125021,False,2022,2,27,6,1,0,cool
2022-02-28,66.70824671595713,3135.7724453728597,36.31580230416211,False,2022,2,28,0,0,0,cool
2022-03-01,63.6367250294712,3082.8209705551535,32.43022392200736,False,2022,3,1,1,0,0,dry
2022-03-02,55.23381182140734,3203.9929531085054,33.51201677022558,False,2022,3,2,2,0,0,dry
2022-03-03,70.02109607816396,2730.958469463262,38.04807643192293,False,2022,3,3,3,0,0,dry
2022-03-04,63.74950253439161,2824.3451507324285,36.162792524781835,False,2022,3,4,4,0,0,dry
2022-03-05,57.295656547052374,2464.2658940537062,40.745917157368666,False,2022,3,5,5,1,0,dry
2022-03-06,46.49928012215457,3065.2761461193277,37.90689684078522,False,2022,3,6,6,1,0,dry
2022-03-07,70.52485099098007,2538.5482335872034,37.64388791364072,False,2022,3,7,0,0,0,dry
2022-03-08,52.193417548035356,2817.593509208126,29.890651632232576,False,2022,3,8,1,0,0,dry
2022-03-09,50.98271914238188,2556.8308807884214,36.187885550208165,False,2022,3,9,2,0,0,dry
2022-03-10,64.38826899584016,2660.4891397260194,33.57787674281398,False,2022,3,10,3,0,0,dry
2022-03-11,71.53713431992561,2612.6986824369374,31.924036977716497,False,2022,3,11,4,0,0,dry
2022-03-12,66.31992467197155,2660.381765247405,33.91975371327614,False,2022,3,12,5,1,0,dry
2022-03-13,62.27550947453322,2675.8543755983474,36.089055450954255,False,2022,3,13,6,1,0,dry
2022-03-14,62.48433687127797,2675.663195903531,34.592664716762116,False,2022,3,14,0,0,0,dry
2022-03-15,63.82942605982059,2953.537230333633,30.290581952307317,False,2022,3,15,1,0,0,dry
2022-03-16,63.40594078765683,2567.366376549186,34.98834647175257,False,2022,3,16,2,0,0,dry
2022-03-17,61.06335649639542,2833.8302666992295,30.68235534447013,False,2022,3,17,3,0,0,dry
2022-03-18,60.22164473827444,3034.6110070165637,33.078546577852244,False,2022,3,18,4,0,0,dry
2022-03-19,59.42803891222659,2689.5908636490467,31.351106652651477,False,2022,3,19,5,1,0,dry
2022-03-20,56.008660470723186,2649.770724302177,31.436547704423614,False,2022,3,20,6,1,0,dry
2022-03-21,58.40968931838222,2748.2870160454327,34.223244744829834,False,2022,3,21,0,0,0,dry
2022-03-22,51.379954096544004,3031.28718669777,28.634733744766564,False,2022,3,22,1,0,0,dry
2022-03-23,59.38179628996611,2835.026358908867,37.42117907386216,False,2022,3,23,2,0,0,dry
2022-03-24,54.95636941511894,2690.736889604686,25.95214474428697,False,2022,3,24,3,0,0,dry
2022-03-25,54.40427550810046,2894.4419930629874,29.451789589103353,False,2022,3,25,4,0,0,dry
2022-03-26,60.84164982470691,2577.806942100901,32.18444913646685,False,2022,3,26,5,1,0,dry
2022-03-27,66.91920139319478,2935.0476009327435,32.655458599616345,False,2022,3,27,6,1,0,dry
2022-03-28,64.56483276109311,2880.9189534728002,30.42952413726567,False,2022,3,28,0,0,0,dry
2022-03-29,52.13185119343975,2737.9689321188926,30.38699779200142,False,2022,3,29,1,0,0,dry
2022-03-30,55.044359429545146,2632.0578436824585,31.61887306490458,False,2022,3,30,2,0,0,dry
2022-03-31,64.70154095973999,2622.5943661372758,29.521952541989172,False,2022,3,31,3,0,0,dry
2022-04-01,55.087470429670354,2906.9606891900394,34.22257915676716,False,2022,4,1,4,0,0,dry
2022-04-02,58.876000836562255,3045.771098094234,32.38894438194472,False,2022,4,2,5,1,0,dry
2022-04-03,62.745723301996335,2672.4023348004484,32.31727000454783,False,2022,4,3,6,1,0,dry
2022-04-04,55.14707488153216,2891.341255385807,26.628315946664443,False,2022,4,4,0,0,0,dry
2022-04-05,60.50604913938372,2381.969744539204,29.116750232289746,False,2022,4,5,1,0,0,dry
2022-04-06,53.29646154295068,2682.0741243948114,28.281838200533652,False,2022,4,6,2,0,0,dry
2022-04-07,56.9442148912509,2792.319806756029,25.99499448560288,False,2022,4,7,3,0,0,dry
2022-04-08,61.53147816338683,2616.0403713838577,29.921146555882295,False,2022,4,8,4,0,0,dry
2022-04-09,51.9461719722762,2610.032944240117,27.056915661318598,False,2022,4,9,5,1,0,dry
2022-04-10,62.0891495921254,2663.047365775925,30.465657506104197,False,2022,4,10,6,1,0,dry
2022-04-11,59.7612925050049,2854.2229906544235,25.118909056295827,False,2022,4,11,0,0,0,dry
2022-04-12,62.59171529188556,2757.41216191272,33.31713832194868,False,2022,4,12,1,0,0,dry
2022-04-13,60.915707586778204,2346.2378608286526,25.302096472917455,False,2022,4,13,2,0,1,dry
2022-04-14,66.5808076561929,2368.6631346626973,28.480674707635984,False,2022,4,14,3,0,1,dry
2022-04-15,60.34730447953015,2670.262423417283,30.030664035460106,False,2022,4,15,4,0,1,dry
2022-04-16,57.53235012461438,2881.9186521179295,25.776178070551477,False,2022,4,16,5,1,0,dry
2022-04-17,60.24619300080291,2239.540196024198,29.87926287867712,False,2022,4,17,6,1,0,dry
2022-04-18,62.303668315054914,2687.669309865863,23.468857333788733,False,2022,4,18,0,0,0,dry
2022-04-19,59.781110317932985,2680.85472768565,31.34815502119103,False,2022,4,19,1,0,0,dry
2022-04-20,59.686574256141135,3062.1760296453413,26.870534909006242,False,2022,4,20,2,0,0,dry
2022-04-21,55.91765299487042,2705.8239806745537,24.87607798691149,False,2022,4,21,3,0,0,dry
2022-04-22,56.054308875199574,2857.662200836815,25.605980130205413,False,2022,4,22,4,0,0,dry
2022-04-23,52.29421295138133,2807.4686073288867,28.769532573205478,False,2022,4,23,5,1,0,dry
2022-04-24,67.99079093786563,2351.173920696488,24.42974192178211,False,2022,4,24,6,1,0,dry
2022-04-25,52.95652008363752,2928.916531144166,23.776498788906125,False,2022,4,25,0,0,0,dry
2022-04-26,55.64152031196264,2816.2606901195227,25.20260412941977,False,2022,4,26,1,0,0,dry
2022-04-27,55.441521695400866,2872.6604686323235,22.18019428256529,False,2022,4,27,2,0,0,dry
2022-04-28,63.43301479207129,3553.999328507738,31.017849942779314,False,2022,4,28,3,0,0,dry
2022-04-29,57.405824834834796,2349.59460888913,23.703488831834793,False,2022,4,29,4,0,0,dry
2022-04-30,65.03883240310402,3108.9429911442826,27.745339637870718,False,2022,4,30,5,1,0,dry
2022-05-01,55.34961006587389,2704.0223917327257,25.728123586652742,False,2022,5,1,6,1,1,dry
2022-05-02,60.02639209161811,2816.408419295575,21.99678730133888,False,2022,5,2,0,0,0,dry
2022-05-03,54.36648643119948,2747.1942018646996,24.78469775080665,False,2022,5,3,1,0,0,dry
2022-05-04,69.1782362123976,2668.727450526311,27.008282755122483,False,2022,5,4,2,0,0,dry
2022-05-05,52.421262699038806,2636.811058177839,23.946786411893893,False,2022,5,5,3,0,0,dry
2022-05-06,59.81264553837424,2813.8080067317746,27.947831594803905,False,2022,5,6,4,0,0,dry
2022-05-07,61.33426491911966,2441.526676099439,27.29163001282833,False,2022,5,7,5,1,0,dry
2022-05-08,60.13379495046694,2892.059817400637,26.84413011533922,False,2022,5,8,6,1,0,dry
2022-05-09,57.03539034343761,2655.6159781577335,22.57046898669251,False,2022,5,9,0,0,0,dry
2022-05-10,57.207395052120006,2509.6810887155425,20.573758624030496,False,2022,5,10,1,0,0,dry
2022-05-11,57.96789777356596,2642.4626408109493,21.83820307203813,False,2022,5,11,2,0,0,dry
2022-05-12,56.903876119762984,2980.596427209677,24.13524168970466,False,2022,5,12,3,0,0,dry
2022-05-13,62.34606385929464,2618.733030856358,25.053344293616586,False,2022,5,13,4,0,0,dry
2022-05-14,68.46483511644273,2794.057326896503,16.772686210043354,False,2022,5,14,5,1,0,dry
2022-05-15,54.50811661582572,2572.6760110828523,23.136466178918656,False,2022,5,15,6,1,0,dry
2022-05-16,50.327754238864216,2866.887444087512,23.510505420000822,False,2022,5,16,0,0,0,dry
2022-05-17,56.6144258593155,2848.7766307901943,22.081100448408744,False,2022,5,17,1,0,0,dry
2022-05-18,69.83135895714136,3077.7061347253757,26.667150021509027,False,2022,5,18,2,0,0,dry
2022-05-19,52.789361254921516,2669.1192337432617,23.940399506616828,False,2022,5,19,3,0,0,dry
2022-05-20,64.87622266935568,2834.150120215642,26.48953632552909,False,2022,5,20,4,0,0,dry
2022-05-21,64.94006764247307,2716.160415070515,21.797185298222512,False,2022,5,21,5,1,0,dry
2022-05-22,53.65260592382568,2951.790770343572,25.1458442845192,False,2022,5,22,6,1,0,dry
2022-05-23,59.132543541884715,2544.8623668570044,27.129227713846284,False,2022,5,23,0,0,0,dry
2022-05-24,64.29482911527596,2833.5864425644545,26.052029789512726,False,2022,5,24,1,0,0,dry
2022-05-25,54.120601927311796,2641.547759744141,18.735781490850155,False,2022,5,25,2,0,0,dry
2022-05-26,54.85995072241293,2663.497940266043,21.148801823623387,False,2022,5,26,3,0,0,dry
2022-05-27,52.82931810930004,2690.4821772609725,20.77435701696982,False,2022,5,27,4,0,0,dry
2022-05-28,50.52210897063745,2718.324858008389,23.18006273348396,False,2022,5,28,5,1,0,dry
2022-05-29,52.20601666007649,2640.3263229378044,23.67626361286587,False,2022,5,29,6,1,0,dry
2022-05-30,49.18759914780807,2702.161651082686,19.007912748994496,False,2022,5,30,0,0,0,dry
2022-05-31,55.33104125145466,2970.442328817193,21.638005582740778,False,2022,5,31,1,0,0,dry
2022-06-01,51.162551979164554,2847.4624811567764,15.287145459899534,False,2022,6,1,2,0,0,rainy
2022-06-02,56.031656630040644,2819.7127306319862,25.587763981294867,False,2022,6,2,3,0,0,rainy
2022-06-03,46.93211684572048,2550.2399470973846,19.642397028411374,False,2022,6,3,4,0,0,rainy
2022-06-04,56.213468096156895,2458.9238424068735,21.267316055186733,False,2022,6,4,5,1,0,rainy
2022-06-05,58.5728326515496,2823.2157469526996,20.093616922693492,False,2022,6,5,6,1,0,rainy
2022-06-06,44.281325186838295,2802.7094604968256,24.386150826126286,False,2022,6,6,0,0,0,rainy
2022-06-07,55.96384243739408,2917.340922794883,12.363733096100592,False,2022,6,7,1,0,0,rainy
2022-06-08,60.074247728931134,2497.280957803094,20.75730927583617,False,2022,6,8,2,0,0,rainy
2022-06-09,47.728874558583634,2567.4026584891203,20.423295955568413,False,2022,6,9,3,0,0,rainy
2022-06-10,61.979999241486205,2280.617286713844,19.316198705479824,False,2022,6,10,4,0,0,rainy
2022-06-11,55.55121817353754,2525.189472589045,25.794905719498253,False,2022,6,11,5,1,0,rainy
2022-06-12,49.76902554345325,2798.136646783248,17.89613653509069,False,2022,6,12,6,1,0,rainy
2022-06-13,52.852225021069735,2500.6330364351084,22.818210103792666,False,2022,6,13,0,0,0,rainy
2022-06-14,55.75876275534352,2717.109804822212,21.5190908175657,False,2022,6,14,1,0,0,rainy
2022-06-15,53.18233370905423,2545.9685813602027,24.185230861009103,False,2022,6,15,2,0,0,rainy
2022-06-16,55.33043488951193,2643.911053462715,18.35229098875505,False,2022,6,16,3,0,0,rainy
2022-06-17,47.86685383941254,2344.5683761811474,18.110995045384662,False,2022,6,17,4,0,0,rainy
2022-06-18,53.149860822486495,2586.1335909959635,23.557026350099573,False,2022,6,18,5,1,0,rainy
2022-06-19,45.066636669873056,1965.8290804517942,21.506578997218515,False,2022,6,19,6,1,0,rainy
2022-06-20,51.41059859119226,2521.622635305676,15.560496356353404,False,2022,6,20,0,0,0,rainy
2022-06-21,47.278127649931676,2227.835326974641,18.544992018874094,False,2022,6,21,1,0,0,rainy
2022-06-22,47.950420416436344,2790.0410071909187,21.292568632627614,False,2022,6,22,2,0,0,rainy
2022-06-23,57.638457845250954,2699.2212296288653,22.620150624936105,False,2022,6,23,3,0,0,rainy
2022-06-24,56.74403237749718,2631.958649628991,18.045534841428235,False,2022,6,24,4,0,0,rainy
2022-06-25,54.16228067575282,2837.698947568384,11.319766226187394,False,2022,6,25,5,1,0,rainy
2022-06-26,45.483803674809096,2338.5777207801925,21.614455833066348,False,2022,6,26,6,1,0,rainy
2022-06-27,49.191822543860624,2872.6885833531505,16.36902623091792,False,2022,6,27,0,0,0,rainy
2022-06-28,56.66762127355385,2704.5022960618153,13.96612826091418,False,2022,6,28,1,0,0,rainy
2022-06-29,51.138806898244844,2465.5956124575705,11.512281074025278,False,2022,6,29,2,0,0,rainy
2022-06-30,61.85483210217982,2734.8695615047295,22.445276095488115,False,2022,6,30,3,0,0,rainy
2022-07-01,52.05265916585877,2281.32339658428,20.386222760052245,False,2022,7,1,4,0,0,rainy
2022-07-02,50.8741756135633,2332.51506862786,19.32340126670059,False,2022,7,2,5,1,0,rainy
2022-07-03,48.19623327671616,2370.5365232839204,24.17040660378317,False,2022,7,3,6,1,0,rainy
2022-07-04,50.23748219386611,2381.297788485838,21.92123289804692,False,2022,7,4,0,0,0,rainy
2022-07-05,48.63551804443936,2270.6244882382116,24.867044783447163,False,2022,7,5,1,0,0,rainy
2022-07-06,52.76667859110834,2721.4006696490264,15.85178188424886,False,2022,7,6,2,0,0,rainy
2022-07-07,53.83814408580095,2419.8680949808745,19.941134403993352,False,2022,7,7,3,0,0,rainy
2022-07-08,44.953462626243336,2537.0032915348684,15.212394070794172,False,2022,7,8,4,0,0,rainy
2022-07-09,42.05635345768533,2347.3052734814905,19.39507980544069,False,2022,7,9,5,1,0,rainy
2022-07-10,39.36098116528477,2092.1395808143343,19.361010398996306,False,2022,7,10,6,1,0,rainy
2022-07-11,50.911886505177556,2505.1693677967296,22.01326158287264,False,2022,7,11,0,0,0,rainy
2022-07-12,42.68550111187503,2063.6190291983767,20.299598705689593,False,2022,7,12,1,0,0,rainy
2022-07-13,37.26881813730184,2427.2713238448337,22.06552981122342,False,2022,7,13,2,0,0,rainy
2022-07-14,49.80768386825685,2162.2807176014985,22.34093547164487,False,2022,7,14,3,0,0,rainy
2022-07-15,60.16194088485783,2828.363498776978,26.73360265981681,False,2022,7,15,4,0,0,rainy
2022-07-16,47.499423637491205,2608.1658902906647,19.364011776897556,False,2022,7,16,5,1,0,rainy
2022-07-17,51.555798944978136,2442.0511104358943,17.530790141088428,False,2022,7,17,6,1,0,rainy
2022-07-18,47.606840040745666,2668.672132971169,21.13892394935178,False,2022,7,18,0,0,0,rainy
2022-07-19,46.5384235413094,2241.722958724806,18.043492370028815,False,2022,7,19,1,0,0,rainy
2022-07-20,51.464312005580595,2514.763763453271,24.948703877395282,False,2022,7,20,2,0,0,rainy
2022-07-21,45.254542456811436,2441.139542076383,19.70847079482231,False,2022,7,21,3,0,0,rainy
2022-07-22,47.88083844365217,2449.1203224655137,18.91949697896939,False,2022,7,22,4,0,0,rainy
2022-07-23,47.99135172368239,2645.956580802423,19.26316070480151,False,2022,7,23,5,1,0,rainy
2022-07-24,42.88246807974511,2533.186030994771,22.896004498476422,False,2022,7,24,6,1,0,rainy
2022-07-25,51.024308981117954,2439.667649568065,20.333899353119435,False,2022,7,25,0,0,0,rainy
2022-07-26,45.03164162836676,2046.2157251096546,18.951251959901576,False,2022,7,26,1,0,0,rainy
2022-07-27,41.97127080284025,2180.4906389532416,25.944123853956608,False,2022,7,27,2,0,0,rainy
2022-07-28,48.277361374347095,2343.302577975707,18.454056542672404,False,2022,7,28,3,0,0,rainy
2022-07-29,40.94859315596022,2381.9024668027923,21.206422457752215,False,2022,7,29,4,0,0,rainy
2022-07-30,45.429310710107,2132.611402763056,23.136438205272157,False,2022,7,30,5,1,0,rainy
2022-07-31,45.09167794569209,2836.4535229830776,16.367923632637968,False,2022,7,31,6,1,0,rainy
2022-08-01,50.41705969470014,2652.906267016982,22.787708960585707,False,2022,8,1,0,0,0,rainy
2022-08-02,47.21286725424125,2465.604946773741,18.269167014548607,False,2022,8,2,1,0,0,rainy
2022-08-03,44.567564724654964,2355.1883578081697,23.992939113573684,False,2022,8,3,2,0,0,rainy
2022-08-04,48.636427110594916,2293.986074457574,18.72924991206533,False,2022,8,4,3,0,0,rainy
2022-08-05,51.35514512098483,2141.7395292725005,23.790606223801525,False,2022,8,5,4,0,0,rainy
2022-08-06,47.05132885271607,2343.364423332475,25.12735033220334,False,2022,8,6,5,1,0,rainy
2022-08-07,44.17391057629218,2375.2149323408084,24.494139633148933,False,2022,8,7,6,1,0,rainy
2022-08-08,37.424578205999985,2071.1606659361987,22.76615621585065,False,2022,8,8,0,0,0,rainy
2022-08-09,38.52158568498987,2382.249903459982,21.423046612905637,False,2022,8,9,1,0,0,rainy
2022-08-10,42.18624833226831,2280.3193458562996,20.494769801259206,False,2022,8,10,2,0,0,rainy
2022-08-11,40.53189185683797,1925.8220744535533,26.7465158794497,False,2022,8,11,3,0,0,rainy
2022-08-12,42.51357991298192,2131.376090681374,20.346581198770266,False,2022,8,12,4,0,0,rainy
2022-08-13,43.60261098235023,2216.859734051612,19.44776238057638,False,2022,8,13,5,1,0,rainy
2022-08-14,45.8407296770135,2673.3055086249333,24.671166088962693,False,2022,8,14,6,1,0,rainy
2022-08-15,42.714693840834755,2403.3262568406576,20.404918094901916,False,2022,8,15,0,0,0,rainy
2022-08-16,45.37667211805925,2021.2286031478689,20.063542724957003,False,2022,8,16,1,0,0,rainy
2022-08-17,43.145602937290995,2381.9041837807395,18.705424957521963,False,2022,8,17,2,0,0,rainy
2022-08-18,32.82709162736577,1971.6719359863805,21.712076265372346,False,2022,8,18,3,0,0,rainy
2022-08-19,37.891102922420295,2494.171607522837,23.03925535263518,False,2022,8,19,4,0,0,rainy
2022-08-20,41.75289394607184,2179.975021376822,24.1452593360016,False,2022,8,20,5,1,0,rainy
2022-08-21,36.31264015788902,2252.1061784150024,26.400437600602963,False,2022,8,21,6,1,0,rainy
2022-08-22,45.25080323631063,2532.6941170983264,25.25965965912388,False,2022,8,22,0,0,0,rainy
2022-08-23,49.79725561093134,2006.8723297595354,23.240669308715432,False,2022,8,23,1,0,0,rainy
2022-08-24,48.13198062066044,1981.7215038426173,23.354852274372327,False,2022,8,24,2,0,0,rainy
2022-08-25,40.86798618213951,2141.3361508345156,25.617857958109767,False,2022,8,25,3,0,0,rainy
2022-08-26,49.2882501697906,2462.714354770089,28.044794323268434,False,2022,8,26,4,0,0,rainy
2022-08-27,42.479795298771485,1948.2245252874595,24.74743535570038,False,2022,8,27,5,1,0,rainy
2022-08-28,39.95531535022344,1682.7912365522952,23.10417785452157,False,2022,8,28,6,1,0,rainy
2022-08-29,38.48049610876466,2156.193511112281,21.67767641393359,False,2022,8,29,0,0,0,rainy
2022-08-30,39.94442987006111,2354.051509057236,20.466946085208143,False,2022,8,30,1,0,0,rainy
2022-08-31,39.42769462679474,2481.1097115327925,26.949198468915366,False,2022,8,31,2,0,0,rainy
2022-09-01,42.13501792478422,2145.8558319701233,26.833648906628078,False,2022,9,1,3,0,0,rainy
2022-09-02,42.00274786551397,2153.711017384739,26.982579854649476,False,2022,9,2,4,0,0,rainy
2022-09-03,41.13465687447214,2464.3629500623015,25.016694266422782,False,2022,9,3,5,1,0,rainy
2022-09-04,43.22629794138267,1857.2998728404432,29.777022456629105,False,2022,9,4,6,1,0,rainy
2022-09-05,46.919673350684874,2151.289104265993,24.258725137120692,False,2022,9,5,0,0,0,rainy
2022-09-06,45.64172437626445,2264.9033889567463,28.733021633792582,False,2022,9,6,1,0,0,rainy
2022-09-07,33.39967389715656,2314.568656439189,25.908343172205782,False,2022,9,7,2,0,0,rainy
2022-09-08,27.98748710355929,2120.7514447038952,24.358055503295393,False,2022,9,8,3,0,0,rainy
2022-09-09,45.36436024581658,2227.6710230297745,28.120365686980584,False,2022,9,9,4,0,0,rainy
2022-09-10,33.79679304496859,1721.2701254287726,27.732433803539685,False,2022,9,10,5,1,0,rainy
2022-09-11,39.44856155663238,2085.5219745161044,27.736230488618894,False,2022,9,11,6,1,0,rainy
2022-09-12,34.66581906958148,2306.193268507242,27.071922380277545,False,2022,9,12,0,0,0,rainy
2022-09-13,31.453287845795455,2017.4368941599307,26.8781226784928,False,2022,9,13,1,0,0,rainy
2022-09-14,43.120135471150974,2224.1814992217305,34.32152410580128,False,2022,9,14,2,0,0,rainy
2022-09-15,44.16107031587176,2300.333335591295,30.874626883966737,False,2022,9,15,3,0,0,rainy
2022-09-16,37.43807016612576,2141.1088249212276,29.65658004610833,False,2022,9,16,4,0,0,rainy
2022-09-17,27.323606572984836,2242.4572952105955,27.990483578906087,False,2022,9,17,5,1,0,rainy
2022-09-18,37.5086722524139,2014.650321753367,30.844239297824668,False,2022,9,18,6,1,0,rainy
2022-09-19,42.162883110557836,2164.793636567144,29.545078777867978,False,2022,9,19,0,0,0,rainy
2022-09-20,32.77617663632954,2327.16526832385,28.23863074174531,False,2022,9,20,1,0,0,rainy
2022-09-21,41.05731809925748,2235.610147204538,27.418790769181026,False,2022,9,21,2,0,0,rainy
2022-09-22,40.036674851811625,2086.0904690175107,28.256694003565404,False,2022,9,22,3,0,0,rainy
2022-09-23,42.98531685807089,2247.5090616601224,19.158575727023894,False,2022,9,23,4,0,0,rainy
2022-09-24,40.665333349396626,2344.9449033470996,29.472456521937904,False,2022,9,24,5,1,0,rainy
2022-09-25,35.18360218458525,1791.480150954295,27.54637037234022,False,2022,9,25,6,1,0,rainy
2022-09-26,46.01626849078076,2432.8171424649286,33.9612460415444,False,2022,9,26,0,0,0,rainy
2022-09-27,39.228180526211226,2133.373904004168,29.4129477179421,False,2022,9,27,1,0,0,rainy
2022-09-28,39.87468014660001,2285.434071972536,25.959895858170793,False,2022,9,28,2,0,0,rainy
2022-09-29,35.338197397760446,2439.585500522838,29.54915648914652,False,2022,9,29,3,0,0,rainy
2022-09-30,37.78442215749507,1925.6902629574854,26.732533784062383,False,2022,9,30,4,0,0,rainy
2022-10-01,35.57607903250359,2058.1145775936334,31.463257630099857,False,2022,10,1,5,1,0,rainy
2022-10-02,39.13758468058398,2142.359710230892,31.088003067380654,False,2022,10,2,6,1,0,rainy
2022-10-03,48.56604228831489,2043.4742924032096,33.26074170224655,False,2022,10,3,0,0,0,rainy
2022-10-04,33.156140073787576,2547.4566888206928,28.186524525922337,False,2022,10,4,1,0,0,rainy
2022-10-05,31.958943279534743,2029.4480893021948,30.83297558766521,False,2022,10,5,2,0,0,rainy
2022-10-06,47.39666167599625,2090.1149452584727,26.807450714030495,False,2022,10,6,3,0,0,rainy
2022-10-07,39.011202545301146,2242.61243425241,33.17829781241576,False,2022,10,7,4,0,0,rainy
2022-10-08,36.73241421252109,1961.9034319594025,32.80140618018824,False,2022,10,8,5,1,0,rainy
2022-10-09,45.30019848610685,2123.8841091225413,32.90281801525315,False,2022,10,9,6,1,0,rainy
2022-10-10,37.09842787737581,2267.285819531839,31.590450945102134,False,2022,10,10,0,0,0,rainy
2022-10-11,49.28531040021376,2138.08577409787,32.999633576580656,False,2022,10,11,1,0,0,rainy
2022-10-12,43.576564653980256,2186.9306871385274,36.737533144634085,False,2022,10,12,2,0,0,rainy
2022-10-13,37.781959544214914,2100.7790750586287,31.237863688504433,False,2022,10,13,3,0,0,rainy
2022-10-14,51.045536514603306,1904.87580161212,32.67709240621312,False,2022,10,14,4,0,0,rainy
2022-10-15,37.27078616646824,2273.299465712396,29.170118323415142,False,2022,10,15,5,1,0,rainy
2022-10-16,44.05307748349798,2561.2646330329917,29.990335085902974,False,2022,10,16,6,1,0,rainy
2022-10-17,41.88516506330946,2215.3413909949973,33.054409610254616,False,2022,10,17,0,0,0,rainy
2022-10-18,46.94635818107492,2258.182375471938,36.23780399643917,False,2022,10,18,1,0,0,rainy
2022-10-19,48.29699082068273,2353.227596134826,32.321327470994746,False,2022,10,19,2,0,0,rainy
2022-10-20,40.704056871057404,1962.4549844625171,32.545671259183415,False,2022,10,20,3,0,0,rainy
2022-10-21,36.83435006885012,2558.5461142433523,32.19505195816541,False,2022,10,21,4,0,0,rainy
2022-10-22,42.961488426466325,2260.3145906376826,31.972712375798263,False,2022,10,22,5,1,0,rainy
2022-10-23,37.336006315447506,2548.108874744063,34.62211151503116,False,2022,10,23,6,1,0,rainy
